Frame,nose_dist,body_dist,freezing,location,Novel,Known
54,0.0006859546543618,7.785450629507192e-05,0,left,0,0
55,0.0018890737614048,0.0002561892669702,0,left,0,0
56,0.0042706764981214,0.000318443356976,0,left,0,0
57,0.0051121642777375,0.0005766522697581,0,left,0,0
58,0.0042692561843441,0.0013622654927349,0,left,0,0
59,0.0040585229358393,0.0021484594490887,0,left,0,0
60,0.0032867608580671,0.002161116679428,0,left,0,0
61,0.0028999010047411,0.0045266649813167,0,left,0,0
62,0.0029148473584236,0.0035807014592165,0,left,0,0
63,0.0045582198812674,0.0053836237941879,0,left,0,0
64,0.0071610234071444,0.0069148727807565,0,left,0,0
65,0.0042973238511214,0.0036924297196441,0,left,0,0
66,0.0039957803147511,0.0041420205075413,0,left,0,0
67,0.0046562245163125,0.0051379440448692,0,left,0,0
68,0.0060154978396397,0.0064299149936238,0,left,0,0
69,0.007692753440432,0.0056515356695729,0,left,0,0
70,0.0045463570777349,0.0051556548850981,0,left,0,0
71,0.0042220176294013,0.0049074163997617,0,right,0,0
72,0.0033013311155756,0.0046784898473518,0,right,0,0
73,0.0042852601131818,0.00446887793515,0,right,0,0
74,0.004946892409982,0.0042785722532804,0,right,0,0
75,0.0045354322699858,0.0041075775547137,0,right,0,0
76,0.0030907545459116,0.0039558878034307,0,right,0,0
77,0.0020059619639733,0.0038234834002469,0,right,0,1
78,0.000366269140715,0.003710377310508,0,right,0,1
79,0.0020405553758063,0.0036165693706648,0,right,0,0
80,0.0059553920057163,0.0035420466173902,0,right,0,0
81,0.0063820487414058,0.00348681036564,0,right,0,0
82,0.0050275435200361,0.0034508736123371,0,right,0,0
83,0.0051039172464171,0.0034342181754005,0,right,0,0
84,0.0057849409199187,0.0034368593166934,0,right,0,0
85,0.0045082416184843,0.0034587782587985,0,right,0,0
86,0.004057962360266,0.0035000136625529,0,right,0,0
87,0.0055808424030889,0.0035605482833436,0,right,0,0
88,0.0066274277668795,0.0036403760788008,0,right,0,0
89,0.0100281340747802,0.00373952601626,0,right,0,0
90,0.0063414531216823,0.0038419459414702,0,right,0,0
91,0.0046441966688987,0.0040132999452523,0,right,0,0
92,0.0029292063466528,0.0042689176060663,0,right,0,0
93,0.0020046857916961,0.0040638048683794,0,right,0,0
94,0.0046602139038387,0.0056796543407913,0,right,0,0
95,0.0058570614781461,0.0034499609389239,0,right,0,0
96,0.0073630907416794,0.0044919405581099,0,right,0,0
97,0.0066122983177152,0.0065241492187767,0,right,0,0
98,0.005886271440534,0.0077127706895697,0,right,0,0
99,0.0072628881977785,0.0075932031446356,0,right,0,0
100,0.004368114368165,0.0032782582704329,0,right,0,0
101,0.0028778776632584,0.0024952381104148,0,right,0,0
102,0.003297897557056,0.0028157226619407,0,right,0,0
103,0.0047811662900093,0.0033328064644633,0,right,0,0
104,0.0052109021344974,0.0034252140405241,0,right,0,0
105,0.0038548430841111,0.0014174176236034,0,right,0,0
106,0.0035121209836231,0.0005476237600124,0,right,0,0
107,0.0024283156427123,0.0013345734342106,0,right,0,0
108,0.0033382232404748,0.0018588131663327,0,right,0,0
109,0.0044181416352465,0.0021283425425706,0,right,0,0
110,0.0047539092325876,0.0029056227636062,0,right,0,0
111,0.0041309161196502,0.0042365298809698,0,right,0,0
112,0.0040372147937546,0.0046896306822288,0,right,0,0
113,0.0056946368722714,0.0071417761570756,0,right,0,0
114,0.0097702174087947,0.0104018147403988,0,right,0,0
115,0.0067233735340829,0.0059486815798515,0,right,0,0
116,0.0061033512015816,0.0063783562712682,0,right,0,0
117,0.0069815610021181,0.0068155688930936,0,right,0,0
118,0.0067389809669148,0.0059229531908524,0,right,0,0
119,0.0100000607612195,0.0096310391815608,0,right,0,0
120,0.006060277766658,0.0077248609061376,0,right,0,0
121,0.0056361714977831,0.0062135365406163,0,right,0,0
122,0.0053763974488234,0.0046656520461216,0,right,0,0
123,0.0059330288804529,0.0057041546884327,0,right,0,0
124,0.0077827025140443,0.0097300498676935,0,right,0,0
125,0.004657805112584,0.0059550197352743,0,right,0,0
126,0.0032131955220446,0.004336212641607,0,right,0,0
127,0.00217130251477,0.0034191741912801,0,right,0,0
128,0.0021572125228092,0.0035850725287075,0,right,0,0
129,0.0011524603958884,0.0032236196004091,0,right,0,0
130,0.0012951434266107,0.000726778096955,0,right,0,0
131,0.0032714926592889,0.0003939653551013,0,right,0,0
132,0.0034920335413316,0.0010954206668296,0,right,0,0
133,0.0019246169239065,0.0006301256158508,0,right,0,0
134,0.0003101038352703,0.000109842663361,0,right,0,0
135,0.0008611009232409,0.0005722005243977,0,right,0,0
136,0.0013402771411095,0.0016488940164684,0,right,0,0
137,0.002359248092918,0.0023480321067273,0,right,0,0
138,0.0026042968949152,0.0022943604660313,0,right,0,0
139,0.0050258606332806,0.0022920354955931,0,right,0,0
140,0.0057763603661709,0.0013527409327383,0,right,0,0
141,0.0090738378091911,0.0018874592614224,0,right,0,0
142,0.0073631690192385,0.0026409402555521,0,right,0,0
143,0.0059854236072647,0.0019510209681442,0,right,0,0
144,0.0054799426170008,0.0022238450224263,0,right,0,0
145,0.0023130004744228,0.0019769116627508,0,right,0,0
146,0.0009321599072286,0.0012036349733648,0,right,0,0
147,0.0021634037646456,0.0016052148976164,0,right,0,0
148,0.0043605016206115,0.0028273345671543,0,right,0,0
149,0.0044624528767585,0.0066845322187073,0,right,0,0
150,0.0028989444267502,0.0039233088185258,0,right,0,0
151,0.0022091188041341,0.002309669154847,0,right,0,0
152,0.0018046975516289,0.0020382209355627,0,right,0,0
153,0.0018502670686272,0.0011543557116126,0,right,0,0
154,0.0010799590974609,0.0016490325513494,0,right,0,0
155,0.002511816825487,0.0002109144263699,0,right,0,0
156,0.003749741923406,0.0008436392895174,0,right,0,0
157,0.0053122821137922,0.000493538785182,0,right,0,0
158,0.0051453064104863,0.0008399396509242,0,right,0,0
159,0.0059737658313861,0.0004027984913366,0,right,0,0
160,0.0043380155961309,0.0001519437236947,0,right,0,0
161,0.0034199807603062,0.0011546753099054,0,right,0,0
162,0.003860410841952,0.0017980725834805,0,right,0,0
163,0.0039538991811286,0.0022203659158493,0,right,0,0
164,0.0063935715085597,0.0048907145742813,0,right,0,0
165,0.0039377959841501,0.0044308117149618,0,right,0,0
166,0.0036173128907086,0.0032857589938321,0,right,0,0
167,0.0035953813169665,0.0027735920260975,0,right,0,0
168,0.0034111736656739,0.0034678101124038,0,right,0,0
169,0.0070075945699432,0.0050696336024483,0,right,0,0
170,0.0046353274671852,0.003063946965314,0,right,0,0
171,0.0071023473745135,0.0014134537288744,0,right,0,0
172,0.007493110967776,0.0019918456165623,0,right,0,0
173,0.0066452691964583,0.0036537172199328,0,right,0,0
174,0.0085869310541043,0.0063577696408246,0,right,0,0
175,0.0070001697212332,0.0051987081471996,0,right,0,0
176,0.0066567851773695,0.0066429854775732,0,right,0,0
177,0.0067696407269776,0.0070581570394538,0,right,0,0
178,0.0085359034077895,0.0091276389769385,0,right,0,0
179,0.0123698621627316,0.0139237665617647,0,right,0,0
180,0.0096018058217706,0.010463880139563,0,right,0,0
181,0.0082976389349031,0.0081887447276576,0,right,0,0
182,0.0070242906306854,0.0057485978219883,0,right,0,0
183,0.0092262798176332,0.0079809062004948,0,right,0,0
184,0.0133899505651602,0.0135413572654942,0,left,0,0
185,0.0093958040966636,0.0098534650278189,0,left,0,0
186,0.0080828408037367,0.008594504077447,0,left,0,0
187,0.0080258824717143,0.0086146152722486,0,left,0,0
188,0.008428166574795,0.0087871793039206,0,left,0,0
189,0.0118549964379408,0.0124821761865777,0,left,0,0
190,0.0090860813934273,0.0097543093284182,0,left,0,0
191,0.0066108740053056,0.0088948895845435,0,left,0,0
192,0.0082284069733299,0.0089380564488318,0,left,0,0
193,0.0082833491959133,0.008454743112742,0,left,0,0
194,0.0083399348894049,0.0095033125122139,0,left,0,0
195,0.007578453540524,0.0060789795820758,0,left,0,0
196,0.005257678650621,0.0040576059529516,0,left,0,0
197,0.0053804301158167,0.0035750090497338,0,left,0,0
198,0.006474368157011,0.0048149965731635,0,left,0,0
199,0.0089483203811955,0.007397686862058,0,left,0,0
200,0.0058615165371979,0.0061978036602091,0,left,0,0
201,0.0047377175108289,0.004271408857994,0,left,0,0
202,0.0037661480129151,0.0035439081973321,0,left,0,0
203,0.0031761494777249,0.0039151059040436,0,left,0,0
204,0.0039934088436881,0.0033067294150924,0,left,0,0
205,0.00360546108361,0.0033512679757218,0,left,0,0
206,0.0041600349793519,0.0035459439831045,0,left,0,0
207,0.0044021931127488,0.0034814280793499,0,left,0,0
208,0.005629765098479,0.0051313809971583,0,left,0,0
209,0.0087954168208232,0.0077429349820731,0,left,0,0
210,0.0075413481210993,0.006916934081532,0,left,0,0
211,0.0078970732759467,0.0069099468316244,0,left,0,0
212,0.0079319823240612,0.0081184957336172,0,left,0,0
213,0.0093325933599481,0.0105283376621426,0,left,0,0
214,0.0141114520554043,0.0138410781620027,0,left,0,0
215,0.0092491509235566,0.0096734585342915,0,left,0,0
216,0.0073153605804548,0.0073227365729089,0,left,0,0
217,0.0064756573065507,0.0061707645859643,0,left,0,0
218,0.0056684412912773,0.0067282460150668,0,left,0,0
219,0.0051608526236389,0.0080794877476178,0,left,0,0
220,0.0023903818382449,0.0035304504881177,0,left,0,0
221,0.0015514482031305,0.0009870607977041,0,left,0,0
222,0.0011848793893069,0.0010878385040984,0,left,0,0
223,0.0014164078072002,0.0007653343496051,0,left,0,0
224,0.0012296714857776,0.0002103220809113,0,left,0,0
225,0.0002853886583487,0.0001632059928658,0,left,0,0
226,4.767971907927775e-05,0.0002610138978934,0,left,0,0
227,0.0002347401277581,0.0001412209748845,0,left,0,0
228,0.0004611696301977,0.0002008352906649,0,left,0,0
229,0.0003292143413727,0.0002462312025602,0,left,0,0
230,9.834637928791372e-05,0.0001090783537677,0,left,0,0
231,9.582819840335666e-05,8.303264646195888e-05,0,left,0,0
232,0.0002543283850873,0.000114617256386,0,left,0,0
233,7.372886183195015e-05,2.8465944084014008e-05,0,left,0,0
234,0.0010763265103871,0.0003418372165133,0,left,0,0
235,0.0047807319289368,0.0008620734505064,0,left,0,0
236,0.0082639578919867,0.0010671291357724,0,left,0,0
237,0.0079242978810958,0.0008434927426246,0,left,0,0
238,0.0056930712185858,0.0025640221237939,0,left,0,0
239,0.0060724507179649,0.0057235967033397,0,left,0,0
240,0.0034013768468448,0.0044339340797777,0,left,0,0
241,0.0026516512158631,0.0029624777876388,0,left,0,0
242,0.0017299542275026,0.0026706217618469,0,left,0,0
243,0.0007714963808829,0.0019636918497324,0,left,0,0
244,8.628231815908575e-05,0.0029842029980037,0,left,0,0
245,0.0008898092127326,0.0014619474236498,0,left,0,0
246,0.0014160028448214,0.000753138616171,0,left,0,0
247,0.0014692890724852,0.0004848746432595,0,left,0,0
248,0.0014918586481284,0.0005980168579304,0,left,0,0
249,0.0023688947271111,0.0006446727945768,0,left,0,0
250,0.0015255739688672,0.0002460483637969,0,left,0,0
251,0.0001929114752752,7.478590449809872e-05,0,left,0,0
252,0.0003961378437817,6.188760497721924e-05,0,left,0,0
253,0.0006745669480459,0.0001673122765748,0,left,0,0
254,0.0002502933250032,4.221360037186364e-05,0,left,0,0
255,0.0003699791929473,2.08787131971888e-05,0,left,0,0
256,0.0001929090955775,5.063928364991007e-05,0,left,0,0
257,0.0002084610748604,3.591201942794128e-05,0,left,0,0
258,0.0001843300738238,7.514316687248307e-05,0,left,0,0
259,0.0005745575553802,0.0001578838511775,0,left,0,0
260,0.0003642245532724,6.377549873112257e-05,0,left,0,0
261,0.0002105601852213,8.071149803240651e-05,0,left,0,0
262,4.5089386763874414e-05,4.5799878078628525e-05,0,left,0,0
263,0.0001065212789004,4.3843235483614176e-05,0,left,0,0
264,2.7629859013584005e-05,0.0001769007151458,0,left,0,0
265,0.0010330876672144,0.0002248351860264,0,left,0,0
266,0.005148930431324,0.0011013599057839,0,left,0,0
267,0.0057439741666143,0.0012789164336335,0,left,0,0
268,0.0045432509126611,0.0010857803676493,0,left,0,0
269,0.0055833264339337,0.0021303491933822,0,left,0,0
270,0.004011322100456,0.0012403526037884,0,left,0,0
271,0.0025701453914046,0.0010574443934229,0,left,0,0
272,0.0020707175421151,0.00072700390788,0,left,0,0
273,5.151211132926643e-05,0.0005379670658012,0,left,0,0
274,0.0019950801364075,0.0009929563288953,0,left,0,0
275,0.0017484439033339,0.0006645753123697,0,left,0,0
276,0.0014660476267785,0.0003995969416864,0,left,0,0
277,0.0010896088299016,0.0003153397590661,0,left,0,0
278,0.0010564346849114,5.881239388280668e-05,0,left,0,0
279,0.0002174879246327,0.0003103203404321,0,left,0,0
280,0.0001094607815488,0.0002655822996048,0,left,0,0
281,0.0002717323187781,6.71723212849192e-05,0,left,0,0
282,5.8762329289571824e-05,0.0001516224871584,0,left,0,0
283,0.0004470368244494,0.0001398271772813,0,left,0,0
284,0.0006061750501968,0.0001596519414991,0,left,0,0
285,0.0009827546668978,0.0001734742694164,0,left,0,0
286,0.0023013729874692,0.0002563616407903,0,left,0,0
287,0.0029573007827119,0.0004986023906066,0,left,0,0
288,0.0030377203887949,0.0006574721126072,0,left,0,0
289,0.0038055150502163,0.0010049363559932,0,left,0,0
290,0.003749368756925,7.643433463108675e-05,0,left,0,0
291,0.0026634855885184,0.0006590099988458,0,left,0,0
292,0.0009847929363382,0.000326672329987,0,left,0,0
293,0.0005034943945386,0.0001685867246717,0,left,0,0
294,0.0003382989935044,0.000421229369103,0,left,0,0
295,0.000201582860903,0.0002327209699116,0,left,0,0
296,0.000100249152219,0.0001072892474515,0,left,0,0
297,7.134028914556366e-05,0.0001350300925284,0,left,0,0
298,1.7694308707616243e-05,0.000157383142385,0,left,0,0
299,5.985419541927011e-05,6.790060134389166e-05,0,left,0,0
300,0.0002042161585973,5.2488363559683785e-05,0,left,0,0
301,0.0001261551454032,6.358957934749999e-05,0,left,0,0
302,6.406798030114017e-05,6.446428390022596e-05,0,left,0,0
303,0.0013956071963578,0.0003355334099523,0,left,0,0
304,0.0069618402629306,0.0017335660385162,0,left,0,0
305,0.0074923746936682,0.003137727222516,0,left,0,0
306,0.0049628280646248,0.0035078523731392,0,left,0,0
307,0.0031027480331632,0.0023431637499416,0,left,0,0
308,0.0023471076659773,0.0012564384474344,0,left,0,0
309,0.0045925641021763,0.0021040765826048,0,left,0,0
310,0.0022846015230555,0.0015432782522274,0,left,1,0
311,0.0024905653370532,0.0009935860027953,0,left,1,0
312,0.0016857304189656,0.0005668801969018,0,left,0,0
313,0.0009378825536756,0.0003708707062291,0,left,1,0
314,0.0012153837402831,0.0009582472297037,0,left,1,0
315,0.0008743316046919,0.0002300630982874,0,left,1,0
316,0.0011438893108289,0.000141925165792,0,left,1,0
317,0.0007213021605854,0.0001871677063118,0,left,1,0
318,0.0004971135066015,7.201235014413497e-05,0,left,1,0
319,0.0005686856258247,1.3287611377984604e-05,0,left,1,0
320,0.0002519552862862,4.205361654844849e-05,0,left,1,0
321,0.0003133783236275,6.587584033079367e-05,0,left,1,0
322,0.0003052022235996,1.697045059364053e-05,0,left,1,0
323,0.0003707313586705,5.019735825201075e-05,0,left,1,0
324,0.0006891607846179,7.353564365429855e-05,0,left,1,0
325,0.0003210347415834,9.760825196044218e-05,0,left,1,0
326,0.000360893389842,1.9201417530832904e-05,0,left,1,0
327,0.0001042266113897,2.07200558994012e-05,0,left,1,0
328,0.0011568816724454,0.0002197416887599,0,left,1,0
329,0.0048206626605802,0.0007425315588521,0,left,0,0
330,0.0041605682248677,0.0001965183756599,0,left,0,0
331,0.0043249501203914,0.0002907502013688,0,left,0,0
332,0.0055675721998186,0.0006956403847178,0,left,0,0
333,0.0037938882170581,0.0006974762025761,0,left,0,0
334,0.0030484793186748,0.0005204085660912,0,left,0,0
335,0.0016657375750469,0.0001812767264521,0,left,0,0
336,0.0005229490230903,0.0001090873769378,0,left,0,0
337,0.0001095257379361,0.0003131291578015,0,left,0,0
338,0.0004118730744763,0.00011963994773,0,left,0,0
339,0.0009577375533715,8.765806544048633e-05,0,left,0,0
340,0.0006339935636881,0.0001235230491833,0,left,0,0
341,0.0016899543871289,0.0004921535470765,0,left,0,0
342,0.0060008405622325,0.000739270702745,0,left,0,0
343,0.0110195552168587,0.0012632909882926,0,left,0,0
344,0.0108278169685914,0.0002708694951631,0,left,0,0
345,0.0042019141380117,0.0002577549121425,0,left,0,0
346,0.0026715364733159,0.0004277225228165,0,left,0,0
347,0.0040609818850409,0.0006602130828279,0,left,0,0
348,0.0051372594350238,0.0006781548625524,0,left,0,0
349,0.0067708415920058,0.0008829891181017,0,left,0,0
350,0.0043253971576714,0.000713086776314,0,left,0,0
351,0.0033016266864961,0.0010180471254572,0,left,0,0
352,0.0026966710305989,0.0009558208450436,0,left,0,0
353,0.0013737589654085,0.0005656979521965,0,left,0,0
354,0.0009824974220415,0.0015577116314451,0,left,0,0
355,0.0011442100220778,0.0003776310384539,0,left,0,0
356,0.0006195965621327,5.623285074662136e-05,0,left,0,0
357,0.0014967143693865,0.0002587275342112,0,left,0,0
358,0.0033663601195454,0.0005786408560047,0,left,0,0
359,0.0038197671402309,0.0007097924745264,0,left,0,0
360,0.0009418088780984,0.0005150864830665,0,left,0,0
361,0.0004287523603637,0.0001854359722876,0,left,0,0
362,0.0003853877130904,5.848856064732723e-05,0,left,0,0
363,0.0004229749475727,0.0001423247236721,0,left,0,0
364,0.0005526255428206,5.553187840169058e-05,0,left,0,0
365,0.0002732193809935,7.438052426755834e-05,0,left,0,0
366,0.0005446143460121,0.000435871724529,0,left,0,0
367,0.0023463044675491,0.0016206675888521,0,left,0,0
368,0.0049958711089606,0.0040688759779544,0,left,0,0
369,0.0112810009384239,0.0100374936686501,0,left,0,0
370,0.0074389539153996,0.0082901926987661,0,left,0,0
371,0.0061056346934716,0.0080664258177449,0,left,0,0
372,0.0060377362682835,0.0061799495606606,0,left,0,0
373,0.0067027676911888,0.0053961836097208,0,left,0,0
374,0.0083372662052928,0.0069525041484985,0,left,0,0
375,0.0050511482469324,0.0040735731759217,0,left,0,0
376,0.0040037796030535,0.0038975411387506,0,left,0,0
377,0.0039630800899709,0.0049170411838198,0,left,0,0
378,0.0074749438778338,0.0064715619794729,0,left,0,0
379,0.0119466851850127,0.0108038095604949,0,left,0,0
380,0.0077792956612175,0.0075929327812541,0,left,0,0
381,0.0063292967080065,0.0070461864710007,0,left,0,0
382,0.0070438900070165,0.0068528091018417,0,left,0,0
383,0.0082535509475836,0.0087613524663268,0,left,0,0
384,0.0111138364158293,0.0129802467153785,0,left,0,0
385,0.006655318500194,0.008679759402315,0,left,0,0
386,0.0032238392272108,0.0048901262113264,0,left,0,0
387,0.0025624134269279,0.0022936142060432,0,left,0,0
388,0.0020249942967982,0.0011021131241554,0,left,0,0
389,0.002906162432465,0.0005562684873735,0,left,0,0
390,0.0010415222920214,0.0001723631867449,0,left,0,0
391,0.0008602761952567,8.64527351641554e-05,0,left,0,0
392,0.0005058498035906,0.0002349697273624,0,left,0,0
393,0.0007741567575507,0.0001539319378016,0,left,0,0
394,0.0004492506337915,2.9444362241388715e-05,0,left,0,0
395,8.255274900637194e-05,0.0001843767251778,0,left,0,0
396,3.244350128223928e-05,0.0001665092758986,0,left,0,0
397,0.0001134849459668,0.0001094699409664,0,left,0,0
398,0.0025071408010433,0.0001079648675758,0,left,0,0
399,0.0110307534907423,0.0005729782859252,0,left,0,0
400,0.0093218001949622,0.0006473536521438,0,left,0,0
401,0.0063193411507875,0.0019833115970593,0,left,0,0
402,0.0061794502334078,0.0038612758588091,0,left,0,0
403,0.0069121387586819,0.0047784313999153,0,left,0,0
404,0.0074515545974233,0.0075348707052183,0,left,0,0
405,0.0031178149978401,0.0050220936516877,0,left,0,0
406,0.002225493307785,0.0036449716317434,0,left,0,0
407,0.001095162100984,0.0020441474882873,0,left,0,0
408,0.0005934912970815,0.0003115116390272,0,left,0,0
409,0.00250883140808,0.0015539176578577,0,left,0,0
410,0.000751322990631,0.0010770374913851,0,left,0,0
411,0.0002990503748285,0.0003649100435876,0,left,0,0
412,0.000349472203407,0.0001390717318958,0,left,0,0
413,0.0003032215149851,0.000154589786265,0,left,0,0
414,0.0003424911218131,0.0001409659382736,0,left,0,0
415,0.0001079202646291,2.5077509916784785e-05,0,left,0,0
416,8.323424429610353e-05,5.078609059786109e-05,0,left,0,0
417,5.703221304861237e-05,7.869598457268704e-05,0,left,0,0
418,6.070602371110706e-05,0.000154103777694,0,left,0,0
419,0.00010952850571,3.570637677850508e-05,0,left,0,0
420,0.0001946838069015,1.712017612505676e-05,0,left,0,0
421,0.0005496126591232,7.030620263002862e-05,0,left,0,0
422,0.0029160861366178,0.0001548455678014,0,left,0,0
423,0.0058235192588162,0.0006089762996724,0,left,0,0
424,0.0082407402928214,0.0002323619670269,0,left,0,0
425,0.004992055336483,0.0003548053571311,0,left,0,0
426,0.0030724481587235,0.0001474973452603,0,left,0,0
427,0.001977003235534,0.0001260060657788,0,left,0,0
428,0.002820932394022,0.0003856129077977,0,left,0,0
429,0.0029187123529689,0.0006874435914589,0,left,0,0
430,0.0008896440267461,0.0001349218444439,0,left,0,0
431,0.0013987155046904,0.0007643872815359,0,left,0,0
432,0.0024674928446488,0.000813177609201,0,left,0,0
433,0.0040027902082857,0.0007535971490306,0,left,0,0
434,0.0051421347818193,0.0013579328185688,0,left,0,0
435,0.0034148667928419,0.0008035252789511,0,left,0,0
436,0.0031816416313276,0.0020964812221468,0,left,0,0
437,0.0029102276783456,0.001960155333238,0,left,0,0
438,0.002709655787746,0.0007979126973722,0,left,0,0
439,0.0038953879650295,0.0006780243364918,0,left,0,0
440,0.0034570050144083,0.0003550779617506,0,left,0,0
441,0.0019404155682896,0.0004576768865656,0,left,0,0
442,0.0011202686949732,0.0006423163056545,0,left,0,0
443,0.0015357060293844,0.0008075215928683,0,left,0,0
444,0.0016333255255992,0.0007736132536975,0,left,0,0
445,0.0019553754433758,0.0004895848807371,0,left,0,0
446,0.0013264723894276,0.000363017700441,0,left,0,0
447,0.000816640538159,0.0005716731933161,0,left,0,0
448,0.0013909994857884,0.0004197876459169,0,left,0,0
449,0.0020141333869021,0.0008963850280282,0,left,0,0
450,0.0011815148839181,0.0006277000023975,0,left,0,0
451,3.691419992749682e-05,0.0001167852015223,0,left,0,0
452,0.0006385190237744,0.0001270260041014,0,left,0,0
453,0.0002923133281118,0.0003041983976974,0,left,0,0
454,0.0004897073650297,0.0002097266385076,0,left,0,0
455,0.0002486436831369,7.692113323337892e-05,0,left,0,0
456,1.8575791116690137e-05,0.0001207179376967,0,left,0,0
457,0.0002067934473003,0.0003848213623565,0,left,0,0
458,5.4055714852648975e-05,0.0001757176928296,0,left,0,0
459,0.0001544336006095,7.931967792720125e-05,0,left,0,0
460,7.342457880741205e-05,8.198049746657863e-06,0,left,0,0
461,0.0001084938720184,4.922548356823528e-05,0,left,0,0
462,0.0002330607301298,1.936770168116476e-05,0,left,0,0
463,0.0009850344985831,0.0003349627598768,0,left,0,0
464,0.0047699409360696,0.0009795751844598,0,left,0,0
465,0.0046650747687598,0.0005425227395882,0,left,0,0
466,0.0038995587712731,0.000612904063672,0,left,0,0
467,0.0029428004940682,0.0005207361015758,0,left,0,0
468,0.003061812244162,0.0015725871350158,0,left,0,0
469,0.003932547373199,0.0033058716658534,0,left,0,0
470,0.0039560360514951,0.0042852941295483,0,left,0,0
471,0.0035169516269045,0.0041292685241672,0,left,0,0
472,0.0033064811997466,0.0022376084495762,0,left,0,0
473,0.0035230092100709,0.0029284098435603,0,left,0,0
474,0.0046266640069368,0.0053721388531833,0,left,0,0
475,0.0023285321788877,0.003250432837813,0,left,0,0
476,0.0013888861596192,0.0016396637424475,0,left,0,0
477,0.0007095867950104,0.0004775506914402,0,left,0,0
478,0.0012475462688387,0.0011221834416647,0,left,0,0
479,0.0030395543104388,0.0015943399494207,0,left,0,0
480,0.0012840394171318,0.0010899705494557,0,left,0,0
481,0.0003902615130997,0.0007314494166211,0,left,0,0
482,0.0007568856504843,0.00013275081499,0,left,0,0
483,0.0013811933384985,0.000169485848183,0,left,0,0
484,0.0023655248880314,0.0002270460944436,0,left,0,0
485,0.0007835866379362,0.000108601545023,0,left,0,0
486,0.0002642901362064,0.0001550131049862,0,left,0,0
487,0.0006222605544445,0.000162769108959,0,left,0,0
488,0.0008916148188263,2.633965493643218e-05,0,left,0,0
489,0.0011275637864889,0.0001587032267054,0,left,0,0
490,0.0011093872598137,0.0002678561796885,0,left,0,0
491,0.0007161550168581,0.0001058719548336,0,left,0,0
492,0.0008712377095676,0.0001373480232907,0,left,0,0
493,0.0024155661738566,0.0002872149750294,0,left,0,0
494,0.0010325870551719,0.0003210966969257,0,left,0,0
495,0.0011548440649491,0.000254661077188,0,left,0,0
496,0.0008145203983328,0.000587530314389,0,left,0,0
497,0.0003927032129907,0.001067201845038,0,left,0,0
498,0.0019412780682948,0.0021728984527985,0,left,0,0
499,0.00545917865898,0.0039167888318889,0,left,0,0
500,0.0057735506337218,0.0046105492011135,0,left,0,0
501,0.0057413550368955,0.0063970281381606,0,left,0,0
502,0.005681800222197,0.0070335002173026,0,left,0,0
503,0.0063781906549343,0.0057995694420692,0,left,0,0
504,0.0070773751447317,0.0067648235615053,0,left,0,0
505,0.0048598304713525,0.0015712704631626,0,left,0,0
506,0.0049351580621695,0.0003705839675707,0,left,0,0
507,0.0011976118973464,0.0002631435320061,0,left,0,0
508,0.0027163921159807,0.001321129911528,0,left,0,0
509,0.0074214147441292,0.0053957124911281,0,left,0,0
510,0.0056994602590963,0.0059892568849626,0,left,0,0
511,0.0055985183983078,0.0067722460315686,0,left,0,0
512,0.0067009435287147,0.0070451185419682,0,left,0,0
513,0.0081148159203538,0.0079418904064097,0,left,0,0
