Frame,nose_dist,body_dist,freezing,location,Known,Novel
54,0.0048274114909184,0.0010273727149533,0,right,0,0
55,0.0075884770294095,0.0014433571142325,0,right,0,0
56,0.0047153838810709,0.0013315162698988,0,right,0,0
57,0.002672417389804,0.0008346902511696,0,right,0,0
58,0.0012414478668564,0.0001673216886995,0,right,0,1
59,0.0005951294333019,0.0002256408573735,0,right,0,1
60,0.0004937186547888,0.0006050276470116,0,right,0,1
61,0.0006621632464959,0.0001142911194201,0,right,0,1
62,0.0008742499334002,0.0003340377200162,0,right,0,1
63,0.0002955612543144,0.0007041950386956,0,right,0,1
64,0.0020116035042213,9.914913675592734e-05,0,right,0,0
65,0.0074902742708077,0.0003135033334554,0,right,0,0
66,0.0129325763021065,0.0001231797617492,0,right,0,0
67,0.0109776681969247,0.0011400304259243,0,right,0,0
68,0.0085762550531296,0.0020470049417422,0,right,0,0
69,0.009053038878306,0.0040520871021137,0,right,0,0
70,0.0167017847260095,0.0101328437678204,0,right,0,0
71,0.0121500048145828,0.0120610513500336,0,right,0,0
72,0.0103958701550159,0.0125188231708442,0,right,0,0
73,0.010662338843893,0.0106675389343988,0,right,0,0
74,0.009744365846609,0.011801613886477,0,right,0,0
75,0.0172662441471192,0.0164676733033592,0,right,0,0
76,0.0138280754541749,0.0140922437556243,0,right,0,0
77,0.0117818967827495,0.0107130285965296,0,right,0,0
78,0.009058787240572,0.011499685388231,0,right,0,0
79,0.01069189500523,0.0116377395311641,0,right,0,0
80,0.0189888060718664,0.0179688422010577,0,right,0,0
81,0.0144502526807197,0.014380050057178,0,right,0,0
82,0.0133125311081084,0.0128505540025254,0,right,0,0
83,0.0127159234811883,0.0124823844297547,0,left,0,0
84,0.0146420215063508,0.0159120250061994,0,left,0,0
85,0.019638650078784,0.0226311357363853,0,left,0,0
86,0.0120528708017318,0.013402511700766,0,left,0,0
87,0.0087015098826907,0.0086265276732875,0,left,0,0
88,0.0071973172458079,0.0067501058157827,0,left,0,0
89,0.0077409655402962,0.0081997780434791,0,left,0,0
90,0.0104265472760894,0.0118002416271896,0,left,0,0
91,0.0059029244500821,0.0080283349952643,0,left,0,0
92,0.0028234502037903,0.0051496166203765,0,left,0,0
93,0.0009355923051863,0.0019240515501122,0,left,0,0
94,0.002365461901409,0.0011205104931788,0,left,0,0
95,0.010024393688789,0.0020587682579169,0,left,0,0
96,0.0089378803439662,0.0029122350947132,0,left,0,0
97,0.0076426251159507,0.0051036672117199,0,left,0,0
98,0.0076187571706386,0.0071735753288222,0,left,0,0
99,0.0075389662738731,0.0076099812333587,0,left,0,0
100,0.0078557018477963,0.0093643631371428,0,left,0,0
101,0.0043455748933177,0.0046800484841589,0,left,0,0
102,0.0027920523688263,0.0026585107843636,0,left,0,0
103,0.0034292302153167,0.0027815549851714,0,left,0,0
104,0.0063143835535156,0.0025449553943291,0,left,0,0
105,0.0087764690612601,0.0038271238582527,0,left,0,0
106,0.0043623400541035,0.0038342396471071,0,left,0,0
107,0.0058786645955797,0.0043505162554768,0,left,0,0
108,0.0061921964467096,0.0048707964252898,0,left,0,0
109,0.0068179698180373,0.0064120518987065,0,left,0,0
110,0.0112980569518402,0.0094383888718439,0,left,0,0
111,0.0108001304691667,0.0082850265478736,0,left,0,0
112,0.0103751095244234,0.0097888662187099,0,left,0,0
113,0.0113078476205868,0.0105129662654341,0,left,0,0
114,0.0129501259896139,0.0124925015018711,0,left,0,0
115,0.0171005584972998,0.0154440300303245,0,left,0,0
116,0.0106758691730856,0.0135442146128516,0,left,0,0
117,0.0079383094337331,0.0081861435247279,0,left,0,0
118,0.0054893334013599,0.0051294916178385,0,left,0,0
119,0.0034505023954629,0.0042107054488595,0,left,0,0
120,0.0054089182120266,0.0044382047400776,0,left,0,0
121,0.0054136804165088,0.0033720835614418,0,left,0,0
122,0.0055641835940777,0.0031267467971382,0,left,0,0
123,0.0062723196860465,0.0065559079587017,0,left,0,0
124,0.0063610554111767,0.0066903586178801,0,left,0,0
125,0.0051707415801388,0.0057723530363319,0,left,0,0
126,0.0025195205434222,0.0024137134280107,0,left,0,0
127,0.0062445802765741,0.0011059569340104,0,left,0,0
128,0.0065737350656372,0.0011672843917422,0,left,0,0
129,0.003976475740871,0.0002816261914132,0,left,1,0
130,0.0028390284334241,0.0005441512776954,0,left,1,0
131,0.0018262866320275,0.0011258648592736,0,left,1,0
132,0.0014562237694516,0.0012029183454005,0,left,1,0
133,0.0045271288428925,0.001274618067397,0,left,1,0
134,0.0085114778491838,0.0013898756329558,0,left,0,0
135,0.0125066703258735,0.0034601021121315,0,left,0,0
136,0.009477997595303,0.0048629045955804,0,left,0,0
137,0.0086366635143115,0.0061083286377179,0,left,0,0
138,0.0096811374839673,0.0086488663937571,0,left,0,0
139,0.0125994576141814,0.0130952886179207,0,left,0,0
140,0.0170455668391793,0.0172706518195764,0,left,0,0
141,0.013414272819773,0.0122521901113885,0,left,0,0
142,0.0117780306145539,0.012096358775416,0,left,0,0
143,0.0109539488348146,0.0117661388732155,0,left,0,0
144,0.0116105647417504,0.0122774485288398,0,left,0,0
145,0.0139580359660562,0.0141923387119566,0,right,0,0
146,0.0098529513422234,0.0092290668331264,0,right,0,0
147,0.0101637270064982,0.0093744736999755,0,right,0,0
148,0.0109799337820448,0.0106705979789965,0,right,0,0
149,0.0115890781285888,0.0124282730927478,0,right,0,0
150,0.0167473795745508,0.0185139369370539,0,right,0,0
151,0.0105277283987665,0.0118708521166636,0,right,0,0
152,0.0053300619626621,0.00849909493038,0,right,0,0
153,0.0039294444367448,0.0063544127527691,0,right,0,0
154,0.0039582264957799,0.005313415195347,0,right,0,0
155,0.0035847713856595,0.005851705744355,0,right,0,0
156,0.0062271954607613,0.0041084644226082,0,right,0,0
157,0.0078663746439936,0.0036558697203199,0,right,0,0
158,0.0067151797291386,0.0037912785710186,0,right,0,0
159,0.0063742835850336,0.006018504920316,0,right,0,0
160,0.0081238458210208,0.0080348918318577,0,right,0,0
161,0.0041430470662564,0.0052027452376853,0,right,0,0
162,0.0032002837685435,0.0036907755048098,0,right,0,0
163,0.0057805964474174,0.0029827154142078,0,right,0,0
164,0.0064772878531969,0.0044762899510662,0,right,0,0
165,0.0077303343645345,0.0065902400037071,0,right,0,0
166,0.0032927598572112,0.0038081153692749,0,right,0,0
167,0.0034313617083868,0.0004859888845614,0,right,0,0
168,0.0102662291417267,0.0015998861482797,0,right,0,0
169,0.0057052687670718,0.0008783628956604,0,right,0,0
170,0.0029237525038031,0.0006777453037376,0,right,0,0
171,0.0035480723911072,0.0003895449798002,0,right,0,0
172,0.0024221312286138,0.0003876232242905,0,right,0,0
173,0.0008663040400835,0.0002036935436322,0,right,0,0
174,0.0002973891939704,0.0004229392784813,0,right,0,0
175,0.0002119935477657,0.0001677657839874,0,right,0,0
176,0.0002635711422843,0.0002901265226702,0,right,0,0
177,0.0013666187163488,0.0002164251593133,0,right,0,0
178,0.0055991847731868,0.0002698278198173,0,right,0,0
179,0.0095728411775544,0.0009972595921868,0,right,0,0
180,0.0132028129564405,0.0017059993918878,0,right,0,0
181,0.0075187437443083,0.0021391419448766,0,right,0,0
182,0.0070670303840438,0.0035757293222766,0,right,0,0
183,0.0085164171961703,0.0060251744203437,0,right,0,0
184,0.0124927791679585,0.0113539666012396,0,right,0,0
185,0.0218114442781266,0.0211959620327947,0,right,0,0
186,0.0166557250079179,0.015103422729745,0,right,0,0
187,0.0134301806275653,0.0146459943542784,0,right,0,0
188,0.0125330898382567,0.0124355434612249,0,right,0,0
189,0.0114987328258679,0.013669403150438,0,right,0,0
190,0.0119098805942476,0.0163331409683431,0,right,0,0
191,0.0083692553038223,0.0074490661848338,0,right,0,0
192,0.0065003069663268,0.0042015663270673,0,right,0,0
193,0.0070952442665448,0.005368609252442,0,right,0,0
194,0.0089256459245201,0.0083104871462341,0,right,0,0
195,0.010247349451513,0.0128093626505407,0,right,0,0
196,0.006452796237095,0.0075955651469975,0,right,0,0
197,0.0057140186184701,0.0055959933385995,0,right,0,0
198,0.0045365055454799,0.00418896493706,0,right,0,0
199,0.0060528290096745,0.0040831991684,0,right,0,0
200,0.0068448223343176,0.0058667025518548,0,right,0,0
201,0.005570965029742,0.0038416974623115,0,right,0,0
202,0.0051048609392277,0.0034549265079222,0,right,0,0
203,0.0043537029064296,0.0047866531881359,0,right,0,0
204,0.0063073145122614,0.0058408836846382,0,right,0,0
205,0.0085791707467711,0.007282560147905,0,right,0,0
206,0.0061261513247679,0.0063248673253295,0,right,0,0
207,0.007152048552188,0.006861652492957,0,right,0,0
208,0.0068111026104589,0.0076779785818271,0,right,0,0
209,0.0050931135993086,0.0056547238557833,0,right,0,0
210,0.0033933532144755,0.0014488360703253,0,right,0,0
211,0.001525189375121,0.000468234546566,0,right,0,0
212,0.0010604240068802,0.001246712637309,0,right,0,0
213,0.0025859018041808,0.0035926374523976,0,right,0,0
214,0.0068270930616208,0.0018834171612866,0,right,0,0
215,0.007277614053917,0.0011521002210295,0,right,0,0
216,0.0030353492729793,9.423041826450532e-05,0,right,0,0
217,0.0014118971723601,0.0014163445569386,0,right,0,0
218,0.001318873369509,0.0012148959857884,0,right,0,0
219,0.0010962154907914,0.0009550335426741,0,right,0,0
220,0.0005472997129039,0.0002174378695965,0,right,0,0
221,0.0031365882594865,0.000413952360042,0,right,0,0
222,0.0038607979907099,0.000612837651597,0,right,0,0
223,0.0036062149687682,0.0006407497694049,0,right,0,0
224,0.0029902091411212,0.0001548079291378,0,right,0,0
225,0.0057858383698344,0.0004226680388116,0,right,0,0
226,0.0064239048980042,0.0017426485598643,0,right,0,0
227,0.0068201401036806,0.0035855780806865,0,right,0,0
228,0.0064418119303375,0.0052517264634262,0,right,0,0
229,0.0064587798908339,0.0063108973665037,0,right,0,0
230,0.008122441415474,0.0085731586427913,0,left,0,0
231,0.0080181443119752,0.0067410032810228,0,left,0,0
232,0.0099753488254032,0.0083857165079552,0,left,0,0
233,0.0089497719824252,0.0100493905982168,0,left,0,0
234,0.0093106859365938,0.0105367781427824,0,left,0,0
235,0.0122111472448477,0.0131761137670803,0,left,0,0
236,0.0073243134176629,0.008649905881683,0,left,0,0
237,0.0074340804927829,0.0070081459632938,0,left,0,0
238,0.0067676071326351,0.0072653767912833,0,left,0,0
239,0.007833390771552,0.0086437134726294,0,left,0,0
240,0.0109726562564147,0.0100931870126556,0,left,0,0
241,0.0056507678781815,0.0051447349059048,0,left,0,0
242,0.0029518171645451,0.003437757967563,0,left,0,0
243,0.0015945818658885,0.0033060938138683,0,left,0,0
244,0.0028567358392992,0.0026145150811228,0,left,0,0
245,0.0005522601359589,0.0006954108125559,0,left,0,0
246,0.0006878482638314,0.0008932543147864,0,left,0,0
247,0.0003314589859656,0.0009001207768312,0,left,0,0
248,0.0001367812907472,0.000279872004171,0,left,0,0
249,0.0010963713224381,0.0003788053227342,0,left,0,0
250,0.0049831699743164,0.001149889635602,0,left,0,0
251,0.0126391942660466,0.0005881200075261,0,left,0,0
252,0.0079805442642689,0.0012115125388193,0,left,0,0
253,0.0027287970513544,0.0016872947448741,0,left,0,0
254,0.0013188952787222,0.0014220694432522,0,left,0,0
255,0.0033822314821678,0.0022144608397098,0,left,0,0
256,0.0011646640669104,0.0014849901949939,0,left,0,0
257,0.0007742047619452,0.0009892596657139,0,left,0,0
258,0.0006378810744917,0.0008374334966978,0,left,0,0
259,0.0002809570924047,0.0006750636147784,0,left,0,0
260,0.0007775954697669,0.0013392003136915,0,left,0,0
261,0.0007552860232572,0.0008276730056572,0,left,0,0
262,0.0006269769097409,0.0003534723090485,0,left,0,0
263,0.0006233353041129,0.0005115467947159,0,left,0,0
264,0.001726528650049,0.0015627776703806,0,left,0,0
265,0.0004239993450063,0.0006068669858934,0,left,0,0
266,0.0012102158285953,0.0003669076338779,0,left,0,0
267,0.0003927391334549,7.371081212477368e-05,0,left,0,0
268,0.0002740807665707,0.0003179824410341,0,left,0,0
269,0.0014629223186316,0.000383019155954,0,left,0,0
270,0.0037132296382293,0.0004893310004345,0,left,0,0
271,0.0017930922703557,0.0001282729719988,0,left,0,0
272,3.672344065553494e-05,0.0002549054482208,0,left,0,0
273,0.0011927269587795,0.0001080501520251,0,left,0,0
274,0.0015624909625428,0.0003962912190003,0,left,0,0
275,0.0015994237288765,0.0011567438619792,0,left,0,0
276,0.0010246555777999,0.0003210325933997,0,left,0,0
277,0.0004103393328587,3.895946778301143e-05,0,left,0,0
278,0.0008357076423542,0.0001471673538305,0,left,0,0
279,0.0007476439445899,0.0006488797055941,0,left,0,0
280,0.0016732113389273,0.0007263382119767,0,left,0,0
281,0.0022022505449087,0.0002796498818175,0,left,0,0
282,0.0012684494784883,0.0001533415608842,0,left,0,0
283,0.0004032583008653,0.0002115105733901,0,left,0,0
284,0.0005388143823828,8.584316174950684e-05,0,left,0,0
285,0.0020073438989629,0.0001515038982084,0,left,0,0
286,0.0005743952934171,0.000103497156481,0,left,0,0
287,0.0005528133184122,6.744146952736417e-05,0,left,0,0
288,3.2592278358485475e-05,0.0001954817703837,0,left,0,0
289,0.0004991933495784,0.0001900202259985,0,left,0,0
290,0.0001232553195434,0.000233323778332,0,left,0,0
291,0.0002852433419891,2.369292431821458e-05,0,left,0,0
292,0.000407938445749,0.0002178157941612,0,left,0,0
293,0.0018319688042525,1.7338119002220234e-05,0,left,0,0
294,0.0002731011703563,0.0002209366121324,0,left,0,0
295,0.0010195043974433,0.000624852136516,0,left,0,0
296,0.0010092181592539,0.0004872502352324,0,left,0,0
297,0.0002814714757157,0.0001531655941076,0,left,0,0
298,0.0007498974282781,0.0009696712723047,0,left,0,0
299,0.0010756075861063,0.0005314863195329,0,left,0,0
300,0.0009429967561717,0.0002962112529041,0,left,0,0
301,0.0002572399557975,0.0001441908128512,0,left,0,0
302,0.0015903335733456,8.390715765307778e-05,0,left,0,0
303,0.0014707698918453,4.796077877203462e-05,0,left,0,0
304,0.0003797837129448,3.66348906186028e-05,0,left,0,0
305,0.0006946693284826,0.000205342036904,0,left,0,0
306,2.7533402220311608e-05,0.0001454164864046,0,left,0,0
307,0.0007804751030638,0.0001767973512937,0,left,0,0
308,0.0004891114924164,0.0001654379763026,0,left,0,0
309,0.0019595218951393,0.0001933089826979,0,left,0,0
310,0.0002952137518787,0.0002477754994373,0,left,0,0
311,0.0010321929095882,8.768486233546677e-05,0,left,0,0
312,0.0029825757362691,0.0002495235027919,0,left,0,0
313,0.0065779226844743,0.0003491353668255,0,left,0,0
314,0.0003115820206358,4.7663975137106704e-05,0,left,0,0
315,0.0065729070580375,0.0002183566886812,0,left,0,0
316,0.0021178133111708,0.0001396789915382,0,left,0,0
317,0.0019824073846753,0.0002918200089556,0,left,0,0
318,0.0004443194798979,0.0008085362045998,0,left,0,0
319,0.0007072429012419,9.78018570090672e-05,0,left,0,0
320,0.0029618807233112,0.001193276116757,0,left,0,0
321,0.0032494937878199,0.0007662029545345,0,left,0,0
322,0.0117812181162807,0.0002744099791298,0,left,0,0
323,0.0001670683633417,8.95269900571216e-05,0,left,0,0
324,0.0125785334152761,0.0001813479868649,0,left,0,0
325,0.0060120590356448,0.0003244518196427,0,left,0,0
326,0.0012830797538769,0.000474861017009,0,left,0,0
327,0.0096995095216866,0.0013386089013181,0,left,0,0
328,0.0089327264732355,0.0002159583018745,0,left,0,0
329,0.0002338723020478,0.0007895794030341,0,left,0,0
330,0.0076698997883158,0.0005770862070738,0,left,0,0
331,0.007521074024675,0.0006729168094139,0,left,0,0
332,0.0024161024517082,0.0001521344106165,0,left,0,0
333,0.0001758145959968,0.0002879249961986,0,left,0,0
334,0.0019126080676502,0.0007944329938068,0,left,0,0
335,0.0006084009669259,0.0014068560035623,0,left,0,0
336,0.0037782294303498,0.001147313910212,0,left,0,0
337,0.0051121424340878,0.0005850947217509,0,left,0,0
338,0.0029518151322411,0.0009875147135654,0,left,0,0
339,0.0002609220942035,0.0006167671629199,0,left,0,0
340,0.0015328609903574,0.0004153694425961,0,left,0,0
341,0.0021874657628585,9.450461212441648e-05,0,left,0,0
342,0.0023850328896212,0.0001318581506782,0,left,0,0
343,0.00219145061666,0.0001226516219472,0,left,0,0
344,0.0022256994757255,0.0003720049615176,0,left,0,0
345,0.0030335069748449,0.0002393557622536,0,left,0,0
346,0.0028745381844143,0.0002009476697554,0,left,0,0
347,0.0042424018767982,0.0003913942869991,0,left,0,0
348,0.0031786085944853,0.0003549305781851,0,left,0,0
349,0.0015665689859105,0.0005074913489003,0,left,0,0
350,0.0032563798445527,0.0016316444630387,0,left,0,0
351,0.0030997493964234,0.0005155676353026,0,left,0,0
352,0.0020147877598926,0.0003734994482117,0,left,0,0
353,0.0026683391065197,0.00012876178432,0,left,0,0
354,0.0008633611393946,6.561564389127464e-05,0,left,0,0
355,0.0009447029919628,1.2817920728346378e-05,0,left,0,0
356,0.004386258287911,3.117277178363625e-05,0,left,0,0
357,0.0043667576674371,8.32785651678577e-05,0,left,0,0
358,0.0004873028063904,0.0001160960302128,0,left,0,0
359,0.002876957003045,0.0005134510359443,0,left,0,0
360,0.0048851775167087,0.0007397941855204,0,left,0,0
361,0.0020008259416355,0.0001440813369003,0,left,0,0
362,0.0005426739635974,0.000100879147064,0,left,0,0
363,0.0020010748298299,0.0001937305145434,0,left,0,0
364,0.0027933192045159,0.0002388467258299,0,left,0,0
365,0.0028718148221798,0.0001438541266431,0,left,0,0
366,0.002354997733944,0.0003374645618783,0,left,0,0
367,0.0013977151217937,0.0010554938133314,0,left,0,0
368,0.002365186081094,0.0003524133809779,0,left,0,0
369,0.0012160645419131,0.0002880641630741,0,left,0,0
370,0.0071838187973962,0.0010760302626577,0,left,0,0
371,0.006314533147828,0.0010179391843824,0,left,0,0
372,0.004763138489691,0.0007393834727546,0,left,0,0
373,0.0035458825864559,0.0008945224589849,0,left,0,0
374,0.0029827547938036,0.0009176572677876,0,left,0,0
375,0.0030158721435533,0.0025555779162957,0,left,0,0
376,0.0005117910683579,0.0010085840306096,0,left,0,0
377,0.0008337705409568,3.3369833644006865e-05,0,left,0,0
378,0.0007961803861112,0.0003850207018665,0,left,0,0
379,0.0015186264878342,0.0003591031696856,0,left,0,0
380,0.001110383216343,0.000289014779286,0,left,0,0
381,0.0004330439936743,0.0006331776597681,0,left,0,0
382,0.0007394334977847,0.0007939657891198,0,left,0,0
383,0.0010825961088619,0.0003393458337157,0,left,0,0
384,0.0043614104420846,6.82172410028788e-05,0,left,0,0
385,0.0095475094252308,0.0005943069692591,0,left,0,0
386,0.0027637165252736,0.0003504095204975,0,left,0,0
387,0.0009462990621802,0.0003890384741947,0,left,0,0
388,0.003834582634255,0.000658489611082,0,left,0,0
389,0.0017810316823587,0.0009062530236468,0,left,0,0
390,0.0010903886318864,0.0006611580719423,0,left,0,0
391,0.0008990920591215,0.0001630798166793,0,left,0,0
392,0.0004714564426062,0.0007785239600599,0,left,0,0
393,0.0028438840675957,0.0002999721664393,0,left,0,0
394,0.0050546781519958,0.0006012693577484,0,left,0,0
395,0.0039600474283587,0.0012669525419161,0,left,0,0
396,0.0018648231222418,0.0003187163669464,0,left,0,0
397,0.0005252840950532,0.0001928713391903,0,left,0,0
398,0.0017459676267861,0.0001143438123946,0,left,0,0
399,0.0021956764339863,0.0001939073884491,0,left,0,0
400,0.0004240102518743,0.000510319893745,0,left,0,0
401,0.0003857788794353,8.519376794424946e-05,0,left,0,0
402,0.0007617568747176,0.0001993162130869,0,left,0,0
403,0.0007943105787675,0.0005092219966588,0,left,0,0
404,0.0018333383340235,0.0011899299693197,0,left,0,0
405,0.0012111639686054,0.0006281566894112,0,left,0,0
406,0.0008364531044,0.0001768985794832,0,left,0,0
407,0.0006610861049538,0.0004278191621674,0,left,0,0
408,0.0004795764458786,0.0003504284070175,0,left,0,0
409,0.0002754138513304,0.0002002869680916,0,left,0,0
410,0.0001343797768677,7.716333102483445e-05,0,left,0,0
411,0.000989139064371,0.0001552135313611,0,left,0,0
412,0.0022469564222169,0.0004482537944773,0,left,0,0
413,0.0030055133912989,0.0004109341110992,0,left,0,0
414,0.003092654783746,0.0002131671320609,0,left,0,0
415,0.0029006038520221,0.0002771483759867,0,left,0,0
416,0.0037551827078347,0.000685327354612,0,left,0,0
417,0.0022577945207736,0.0010974921461635,0,left,0,0
418,0.0013983941345953,0.0012102165002066,0,left,0,0
419,0.0022017253029973,0.0011551219639176,0,left,0,0
420,0.0037745346245192,0.0012773312447944,0,left,0,0
421,0.0060107139658562,0.0013815950035272,0,left,0,0
422,0.0063417549285358,0.0011370827613226,0,left,0,0
423,0.0038877466539477,0.0022741615789524,0,left,0,0
424,0.0048418559815913,0.0023121068735225,0,left,0,0
425,0.0079218281356501,0.0026159477277816,0,left,0,0
426,0.005859432956831,0.0019155190755584,0,left,0,0
427,0.0069266836244785,0.0005028011163671,0,left,0,0
428,0.0077400581500481,0.0010602380291805,0,left,0,0
429,0.0100400660858188,0.002659322673792,0,left,0,0
430,0.0088281502687105,0.004118104325987,0,left,0,0
431,0.0052919562977452,0.0035367582583289,0,left,0,0
432,0.0032944839200453,0.0029773217488004,0,left,0,0
433,0.0019652878545138,0.0019022245365046,0,left,0,0
434,0.0044541170780223,0.0013934542012993,0,left,0,0
435,0.0065983112922658,0.0006745151822596,0,left,0,0
436,0.0038299213358163,0.0004865743400374,0,left,0,0
437,0.0040271823130351,0.0011342699939254,0,left,0,0
438,0.0023018214781192,0.0004255237508936,0,left,0,0
439,0.0010571092730966,0.0006545253033164,0,left,0,0
440,0.0055922937948824,0.0023819358447702,0,left,0,0
441,0.0039358365738674,0.0013900430375525,0,left,0,0
442,0.0060432609310899,0.0014655970761284,0,left,0,0
443,0.0020513517258276,0.0013933495419073,0,left,0,0
444,0.0028054827997257,0.0003422002277983,0,left,0,0
445,0.0123256656917699,0.0026598625199818,0,left,0,0
446,0.006008736411679,0.0013677289567156,0,left,0,0
447,0.0043466282208674,0.0009863139329321,0,left,0,0
448,0.0038008648408722,0.0019919519864447,0,left,0,0
449,0.0040557832342605,0.0035227071033989,0,left,0,0
450,0.0079475203287462,0.0047798066289003,0,left,0,0
451,0.0050918358558341,0.004072540254294,0,left,0,0
452,0.0035826439417153,0.0024871303696869,0,left,0,0
453,0.0029531218067921,0.003734296892533,0,left,0,0
454,0.0037242629815927,0.0038434734603331,0,left,0,0
455,0.0031987002419317,0.003476085376998,0,left,0,0
456,0.0020212337804194,0.000804571164722,0,left,0,0
457,0.0015602009920594,3.882233499815866e-05,0,left,0,0
458,0.0029614947628688,5.3653098369688334e-05,0,left,0,0
459,0.0074536546985925,0.0004758109838889,0,left,0,0
460,0.0113817763236678,0.0015653363740617,0,left,0,0
461,0.0078844821332003,0.0026629403799785,0,left,0,0
462,0.0067564741241306,0.004078877810829,0,left,0,0
463,0.008425415445222,0.0055701789725052,0,left,0,0
464,0.0100193767988219,0.009078375827811,0,left,0,0
465,0.0147400113192629,0.0147156092304922,0,left,0,0
466,0.0125692031488545,0.0114083302077912,0,left,0,0
467,0.0111258269863183,0.0106971087988796,0,left,0,0
468,0.0110227457682886,0.0091330559689423,0,left,0,0
469,0.010673201833822,0.0110349236904001,0,left,0,0
470,0.0171362324958864,0.0167367758550535,0,left,0,0
471,0.0141421613315954,0.0150231452816175,0,right,0,0
472,0.0125334343999632,0.0133058157500917,0,right,0,0
473,0.012931982279488,0.0115796428939998,0,right,0,0
474,0.0126562985175658,0.0141692352524969,0,right,0,0
475,0.0164474546007294,0.0187045394883924,0,right,0,0
476,0.010633047839079,0.0114917355075587,0,right,0,0
477,0.0059987226139467,0.0079040776214073,0,right,0,0
478,0.0064280192153975,0.0057201947737076,0,right,0,0
479,0.0059558303497113,0.0056631355588422,0,right,0,0
480,0.0043545799949427,0.0051064072574073,0,right,0,0
481,0.0036561063138719,0.0028076733402051,0,right,0,0
482,0.0044289316829791,0.0031122801992207,0,right,0,0
483,0.0081319279421059,0.0020713630224892,0,right,0,0
484,0.0020419153423595,0.0012487764176863,0,right,0,0
485,0.00097189299883,0.0004692291682775,0,right,0,0
486,0.0062576490680355,0.0010878934894357,0,right,0,0
487,0.0114932687884512,0.0013567328632768,0,right,0,0
488,0.0103957345832856,0.001572911632378,0,right,0,0
489,0.0095550034249532,0.0009576717230337,0,right,0,0
490,0.0108262535061128,0.0016626354858455,0,right,0,0
491,0.0055265323779458,0.0021143239778518,0,right,0,0
492,0.0043335506570318,0.0027092007637839,0,right,0,0
493,0.0037672066186194,0.0036697233543988,0,right,0,0
494,0.0043080742606412,0.0042558589812521,0,right,0,0
495,0.0075832772025364,0.0069458192008117,0,right,0,0
496,0.0045466739725382,0.004007934793145,0,right,0,0
497,0.0049308122115538,0.0032607405521936,0,right,0,0
498,0.0039790218831735,0.0039727313319023,0,right,0,0
499,0.0056630869407316,0.0057825196559585,0,right,0,0
500,0.0086921474090479,0.0070456248246978,0,right,0,0
501,0.0052418094279716,0.0063382097303672,0,right,0,0
502,0.0059321692623295,0.0051870499657207,0,right,0,0
503,0.0057545481324796,0.0047857444788481,0,right,0,0
504,0.0038252371512531,0.0052089017515924,0,right,0,0
505,0.0060315405404332,0.0054152267660475,0,right,0,0
506,0.006223166692804,0.0046735387958865,0,right,0,0
507,0.0060239420227668,0.0062218434836492,0,right,0,0
508,0.0067171428333311,0.0060179964078713,0,right,0,0
509,0.0090502086277708,0.0083495445637192,0,right,0,0
510,0.0131585062547695,0.0134948681846992,0,right,0,0
511,0.0102901778849869,0.00914566384331,0,right,0,0
512,0.0092655445314682,0.0082799905904014,0,right,0,0
513,0.0086417006038752,0.0085052434413062,0,right,0,0
514,0.0070650468823565,0.0093072982372455,0,right,0,0
515,0.0100919478472564,0.0104944426721534,0,right,0,0
516,0.0028235151116466,0.0057863897755316,0,right,0,0
517,0.0018442721928324,0.003068912975443,0,right,0,0
